user_id,isbn,rating,title,author,year,publisher
126492,0345337662,10,Interview with the Vampire,Anne Rice,1993,Ballantine Books
126492,0345351525,8,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
126492,0345384369,10,Intensity,DEAN KOONTZ,1996,Ballantine Books
126492,0345384466,10,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books
126492,034538475X,7,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
126492,0345389417,7,Servant of the Bones,Anne Rice,1998,Ballantine Books
126492,034539657X,5,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
126492,0345404114,8,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
126492,0345409671,7,"Memnoch the Devil (Vampire Chronicles, No 5)",Anne Rice,1997,Ballantine Books
126492,0345413881,8,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
126492,0345422384,7,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
126492,0345444884,10,The Talisman,STEPHEN KING,2001,Ballantine Books
126492,0375411992,10,Blackwood Farm (The Vampire Chronicles),Anne Rice,2002,Alfred A. Knopf
126492,0375504397,10,Black House,Stephen King,2001,Random House Trade
126492,0385424728,7,The Chamber,John Grisham,1994,Doubleday Books
126492,0385424736,7,The Rainmaker,John Grisham,1995,Doubleday Books
126492,0385472951,8,The Partner,John Grisham,1997,Doubleday Books
126492,0385490992,8,The Street Lawyer,John Grisham,1998,Doubleday Books
126492,0385503822,7,The Summons,John Grisham,2002,Doubleday Books
126492,0385508042,7,The King of Torts,John Grisham,2003,Doubleday Books
126492,0385510438,7,The Last Juror,John Grisham,2004,Doubleday
126492,0385511612,3,Bleachers,John Grisham,2003,Doubleday
126492,0399501487,9,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
126492,042510107X,7,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
126492,0440206154,7,Red Dragon,Thomas Harris,2000,Dell Publishing Company
126492,044021145X,8,The Firm,John Grisham,1992,Bantam Dell Publishing Group
126492,0440211727,7,A Time to Kill,JOHN GRISHAM,1992,Dell
126492,0440213525,6,The Client,John Grisham,1994,Dell Publishing Company
126492,0440214041,8,The Pelican Brief,John Grisham,1993,Dell
126492,0440221471,8,The Runaway Jury,JOHN GRISHAM,1997,Dell
126492,0440224675,8,Hannibal,Thomas Harris,2000,Dell Publishing Company
126492,0440236673,7,The Brethren,John Grisham,2000,Island
126492,0446612790,4,2nd Chance,James Patterson,2003,Warner Vision
126492,0451137965,8,Thinner,Stephen King,1985,New Amer Library
126492,0451142934,7,Skeleton Crew,Stephen King,1986,New Amer Library
126492,0451147367,8,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",Stephen King,1991,New Amer Library
126492,0451151259,8,Eyes of the Dragon,Stephen King,1988,Penguin Putnam~mass
126492,0451153553,10,Misery,Stephen King,1988,New Amer Library
126492,0451155750,7,The Dead Zone,Stephen King,2004,Signet Book
126492,0451156609,7,The Tommyknockers,Stephen King,1994,Signet Book
126492,0451161351,5,Cujo,Stephen King,2004,Signet Book
126492,0451167317,7,The Dark Half,Stephen King,1994,Signet Book
126492,0451167538,8,Different Seasons (Signet),Stephen King,2004,Signet Book
126492,0451169530,10,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
126492,0451170385,7,Four Past Midnight,Stephen King,2001,Signet Book
126492,0451176464,6,Gerald's Game,Stephen King,2001,Signet Book
126492,0451188454,10,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
126492,0553260111,10,The Bourne Identity,Robert Ludlum,1984,Bantam Books
126492,0553285920,7,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
126492,0553572202,7,Self-Defense (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1995,Bantam Books
126492,055357230X,7,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1999,Bantam Books
126492,0670813028,10,It,Stephen King,1986,Viking Books
126492,0670839531,9,Needful Things: The Last Castle Rock Story,Stephen King,1991,Viking Books
126492,0670844527,8,Dolores Claiborne,Stephen King,1992,Viking Books
126492,0670855030,10,Insomnia,Stephen King,1994,Viking Books
126492,0670858692,10,Rose Madder,Stephen King,1995,Viking Books
126492,0670868361,10,Desperation,Stephen King,1996,Viking Books
126492,0671021001,8,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
126492,067102423X,10,Bag of Bones,Stephen King,1999,Pocket
126492,0671024248,9,Hearts In Atlantis,Stephen King,2000,Pocket
126492,0671039725,10,Carrie,Stephen King,2002,Pocket
126492,0671041789,10,The Green Mile,Stephen King,1999,Pocket
126492,0679454470,7,"The Vampire Armand : The Vampire Chronicles (Rice, Anne, Vampire Chronicles)",Anne Rice,1998,Alfred A. Knopf
126492,0684833395,10,Catch 22,Joseph Heller,1996,Simon & Schuster
126492,0684853523,8,On Writing,Stephen King,2000,Scribner
126492,0743211375,5,From a Buick 8 : A Novel,Stephen King,2002,Scribner
126492,0743211383,10,Dreamcatcher,Stephen King,2001,Scribner
126492,0743235150,10,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Scribner
126492,074343627X,10,Dreamcatcher,Stephen King,2001,Pocket
126492,1880418568,10,"Wolves of the Calla (The Dark Tower, Book 5)",Stephen King,2003,Donald M. Grant/Scribner
126531,0345417623,10,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
126604,0060391626,6,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
126604,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002,Regan Books
126604,0060932139,7,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial
126604,0060938455,10,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial
126604,0064407675,9,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,HarperCollins
126604,014028009X,5,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
126604,031205436X,7,Generation X: Tales for an Accelerated Culture,Douglas Coupland,1992,St. Martin's Press
126604,0312195516,7,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
126604,0316284955,9,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
126604,0316779237,9,Holidays on Ice : Stories,David Sedaris,1998,Back Bay Books
126604,0345427637,4,The Angel of Darkness,Caleb Carr,1998,Ballantine Books
126604,0374525641,10,The Spirit Catches You and You Fall Down,Anne Fadiman,1998,"Farrar, Straus and Giroux"
126604,0385494246,9,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor
126604,0393317552,5,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1999,W. W. Norton & Company
126604,0446670111,7,Einstein's Dreams,Alan Lightman,1994,Warner Books
126604,0449002632,5,London : The Novel,EDWARD RUTHERFURD,1998,Fawcett
126604,0449005615,10,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
126604,0679735909,7,Possession : A Romance,A.S. BYATT,1991,Vintage
126604,0767902521,7,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books
126604,076790382X,6,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,Bill Bryson,2000,Broadway Books
126604,0804117683,7,Moo,Jane Smiley,1998,Ivy Books
126604,0805063889,7,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2001,Metropolitan Books
126693,0060930535,10,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
126693,0061015725,9,Prey,Michael Crichton,2003,Avon Books
126693,0316788228,7,The Pilot's Wife,Anita Shreve,2001,"Little, Brown"
126693,0316789844,8,Resistance : A Novel,Anita Shreve,1997,Back Bay Books
126693,0345301110,7,Story of O,Pauline Reage,1989,Ballantine Books
126693,0373218400,7,Table For Two,Nora Roberts,2002,Silhouette
126693,0373244487,7,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
126693,0373483503,7,Macgregor Brides (Macgregors),Nora Roberts,1997,Silhouette
126693,0380973545,8,Letters from a Nut,Ted L. Nancy,1999,William Morrow
126693,0385492081,10,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
126693,0399145990,7,The River King,Alice Hoffman,2000,Putnam Publishing Group
126693,0425121259,7,The Servants of Twilight,Dean R. Koontz,1996,Berkley Publishing Group
126693,0425166619,9,Toxin,Robin Cook,1999,Berkley Publishing Group
126693,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
126693,0440241073,8,The Summons,John Grisham,2002,Dell Publishing Company
126693,044651652X,10,The Bridges of Madison County,Robert James Waller,1992,Warner Books
126693,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
126693,0515103292,7,When Rabbit Howls,Truddi Chase,1990,Jove Books
126693,051512608X,10,The Reef,Nora Roberts,1999,Jove Books
126693,0553576801,8,The Perfect Husband,LISA GARDNER,1997,Bantam
126693,0553584510,8,The Survivors Club,LISA GARDNER,2003,Bantam
126693,0671028383,2,Grave Secrets,Kathy Reichs,2003,Pocket Star
126693,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far
126697,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
126697,0553272535,10,Night,Elie Wiesel,1982,Bantam Books
126697,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
126697,0842329129,8,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers
126697,0842329218,8,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),Tim LaHaye,1997,Tyndale House Publishers
126736,0345370805,4,How to Make an American Quilt,Whitney Otto,1992,Ballantine Books
126736,0345384369,6,Intensity,DEAN KOONTZ,1996,Ballantine Books
126736,0345386132,5,Eyes of a Child,Richard North Patterson,1996,Ballantine Books
126736,0345391055,6,Disclosure,Michael Crichton,1994,Ballantine Books
126736,0345404114,5,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
126736,034540761X,5,The Final Judgment,Richard North Patterson,1997,Ballantine Books
126736,0374281602,5,Reversible Errors: A Novel,Scott Turow,2002,Farrar Straus Giroux
126736,0399143947,6,Point of Origin,Patricia Daniels Cornwell,1998,Putnam Pub Group
126736,0399146253,7,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
126736,0399147284,4,Chosen Prey,John Sandford,2001,G. P. Putnam's Sons
126736,0425144429,4,Mr. Murder,Dean R. Koontz,1996,Berkley Publishing Group
126736,0425155404,5,Invasion,Robin Cook,1997,Berkley Publishing Group
126736,0425166619,5,Toxin,Robin Cook,1999,Berkley Publishing Group
126736,0425180638,7,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group
126736,0439064872,5,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
126736,044021145X,6,The Firm,John Grisham,1992,Bantam Dell Publishing Group
126736,0440211727,6,A Time to Kill,JOHN GRISHAM,1992,Dell
126736,0440213525,6,The Client,John Grisham,1994,Dell Publishing Company
126736,0440220602,5,The Chamber,John Grisham,1995,Dell Publishing Company
126736,044022165X,6,The Rainmaker,JOHN GRISHAM,1996,Dell
126736,0446601241,8,Kiss the Girls,James Patterson,1995,Warner Books
126736,0446608815,5,Pop Goes the Weasel,James Patterson,2000,Warner Vision
126736,0449005836,6,The Right Hand of Evil,John Saul,2000,Ballantine Books
126736,0515103292,5,When Rabbit Howls,Truddi Chase,1990,Jove Books
126736,0515133973,5,Midnight Bayou,Nora Roberts,2004,Jove Books
126736,0553295772,10,Extreme Measures,Michael Palmer,1992,Bantam Books
126736,055356451X,4,Night Sins,TAMI HOAG,1995,Bantam
126736,0553572997,5,The Alienist,Caleb Carr,1995,Bantam Books
126736,0553583956,5,Safe Harbor,Luanne Rice,2003,Bantam Books
126736,059035342X,5,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
126736,0671004565,4,We'll Meet Again,Mary Higgins Clark,2000,Pocket
126736,0671525743,5,Night Whispers,Judith McNaught,1999,Pocket
126736,0671673688,3,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
126736,0671741195,6,The Cradle Will Fall,Mary Higgins Clark,1991,Pocket
126736,0765341972,5,The Mothman Prophecies,John A. Keel,2002,Tor Books
126736,0804111359,5,Secret History,DONNA TARTT,1993,Ballantine Books
126736,1559029838,6,Call of the Wild,Jack London,0,Selldowns/no More Orders
126814,0345313860,5,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
126814,0345337662,6,Interview with the Vampire,Anne Rice,1993,Ballantine Books
126814,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
126814,0515087122,7,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,Jove Books
126814,0515090506,7,The Cat Who Played Brahms,Lilian Jackson Braun,1997,Jove Books
126814,0515093203,7,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books
126814,0515095826,7,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,Jove Books
126814,0515102652,7,The Cat Who Talked to Ghosts,Lilian Jackson Braun,1996,Jove Books
126814,051510566X,7,The Cat Who Lived High,Lilian Jackson Braun,1991,Jove Books
126814,0618129022,5,The Lord of the Rings (Movie Art Cover),J.R.R. Tolkien,2001,Houghton Mifflin Company
126814,0679405283,2,The Tale of the Body Thief (Vampire Chronicles),Anne Rice,1992,Alfred A. Knopf
126814,0875421180,10,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,1988,Llewellyn Publications
126860,0060915544,7,The Bean Trees,Barbara Kingsolver,1989,Perennial
126860,0070212570,6,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
126860,0385319207,5,One True Thing,Anna Quindlen,1997,Delta Trade Paperbacks
126860,0553212583,10,Wuthering Heights,EMILY BRONTE,1983,Bantam
126860,0553278355,9,The Bell Jar,Sylvia Plath,1983,Bantam
126903,0070212570,8,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
126903,0142000205,7,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
126903,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
126903,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
126903,038542471X,7,The Client,John Grisham,1993,Doubleday Books
126903,0385505833,5,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
126903,0440236061,8,Unfit to Practice,Perri O'Shaughnessy,2003,Dell Publishing Company
126903,0446350982,7,Presumed Innocent,Scott Turow,1988,Warner Books
126903,0446605239,5,The Notebook,Nicholas Sparks,1998,Warner Books
126903,0553279912,7,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987,Bantam
126903,0553380095,8,The Heart of a Woman,Maya Angelou,1997,Bantam
126903,0671004530,7,On the Street Where You Live,Mary Higgins Clark,2002,Pocket
127129,006101351X,5,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998,HarperTorch
127129,0061030597,8,Moment of Truth,Lisa Scottoline,2001,HarperTorch
127129,0312979096,8,Now You See Me,Tina Wainscott,2002,St. Martin's Paperbacks
127129,0316899984,8,"River, Cross My Heart",Breena Clarke,1999,Little Brown & Company
127129,0345346491,9,Walking Across Egypt,Clyde Edgerton,1989,Ballantine Books
127129,0345439104,9,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
127129,0345450728,7,Distant Shores,Kristin Hannah,2003,Ballantine Books
127129,0440204194,7,Firefly Summer,Maeve Binchy,1989,Dell
127129,0440211263,8,Circle of Friends,Maeve Binchy,1991,Dell
127129,0446610100,8,Wish You Well,David Baldacci,2001,Warner Books
127129,0446611867,9,A Bend in the Road,Nicholas Sparks,2002,Warner Books
127129,0553583441,9,Touching Evil,Kay Hooper,2001,Bantam Books
127129,0671038184,6,Jewel,Bret Lott,1999,Washington Square Press
127129,0671510053,6,SHIPPING NEWS,Annie Proulx,1994,Scribner
127129,1558744592,7,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997,Health Communications
127131,0062502182,9,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco
127131,0142001805,8,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books
127131,0316780375,9,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books
127131,0330332775,6,Bridget Jones's Diary,Helen Fielding,1997,Picador (UK)
127131,0345313151,9,Bearing an Hourglass (Incarnations of Immortality (Paperback)),Piers Anthony,1991,Del Rey Books
127131,0345318854,8,With a Tangled Skein (Incarnations of Immortality (Paperback)),PIERS ANTHONY,1986,Del Rey
127131,0345338588,9,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989,Del Rey Books
127131,0380752859,8,For Love of Evil : Book Six of Incarnations of Immortality (Incarnations of Immortality (Paperback)),Piers Anthony,1990,Eos
127131,0385336179,9,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta
127131,0552998486,9,Chocolat,Joanne Harris,2000,Black Swan
127131,1853260207,7,Jane Eyre (Wordsworth Classics),Charlotte Bronte,1997,NTC/Contemporary Publishing Company
127171,0425107469,5,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
127171,1573221112,9,The Art of Happiness: A Handbook for Living,Dalai Lama,1998,Penguin Putnam
127200,0061000175,8,Skinwalkers (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch
127200,0061097861,8,Hunting Badger (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,2000,HarperCollins
127200,0373218397,8,Summer Pleasures,Nora Roberts,2002,Silhouette
127200,0425129586,7,And Then There Were None,Agatha Christie,1995,Berkley Publishing Group
127200,0452283442,8,The Darwin Awards: Evolution in Action,Wendy Northcutt,2002,Plume Books
127200,0515129941,4,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
127200,0553569155,7,Seinlanguage,Jerry Seinfeld,1995,Bantam Books
127200,0553573136,9,Couplehood,PAUL REISER,1995,Bantam
127200,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
127200,0671014919,8,My Gal Sunday,Mary Higgins Clark,2003,Pocket
127200,0671742515,6,Long Dark Tea Time of the Soul,Douglas Adams,1991,Pocket
127200,0679751602,8,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
127200,0894808249,8,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing
127200,1558744150,9,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
127203,0060929790,4,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998,Perennial
127203,0373218192,7,Engaging The Enemy,Nora Roberts,2003,Silhouette
127203,0373243286,6,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,Silhouette
127203,0886777844,9,Summon the Keeper,Tanya Huff,1998,Daw Books
127203,1558744630,5,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,1997,Health Communications
127233,0060976845,8,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
127233,014028009X,8,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
127233,0312195516,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
127233,0373250134,7,Slightly Single (Red Dress Ink (Paperback)),Wendy Markham,2002,Red Dress Ink
127233,0385336179,6,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta
127233,0385505833,4,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
127233,0385511612,5,Bleachers,John Grisham,2003,Doubleday
127233,0385722435,9,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002,Anchor Books/Doubleday
127233,0399149325,6,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,2002,G. P. Putnam's Sons
127233,0399151648,10,Kate Remembered,A. Scott Berg,2003,Putnam Publishing Group
127233,0425083837,6,The Hunt for Red October,Tom Clancy,1985,Berkley Publishing Group
127233,0425109720,8,Patriot Games (Jack Ryan Novels),Tom Clancy,1992,Berkley Publishing Group
127233,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
127233,0440241162,8,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company
127233,0446607657,8,When the Wind Blows,James Patterson,1999,Warner Vision
127233,0451197747,8,The Deep End of the Ocean,Jacquelyn Mitchard,1999,Signet Book
127233,0452284295,4,Cheet (Plume Books),Anna Davis,2003,Plume Books
127233,0609804138,9,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
127233,0609807900,9,Sloppy Firsts : A Novel,Megan McCafferty,2001,Three Rivers Press
127233,0679441018,8,Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),ANNE RICE,1995,Knopf
127233,0684814994,5,Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1995,Simon & Schuster
127233,0684857820,8,Lucky,Alice Sebold,1999,Scribner
127233,076790382X,10,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,Bill Bryson,2000,Broadway Books
127233,0767913000,7,Fourplay: A Novel,Jane Moore,2002,Broadway Books
127233,1551665301,6,Book Club,Mary Alice Monroe,1999,Mira
127359,0060085452,8,Boy Meets Girl,Meg Cabot,2004,Avon Trade
127359,0060096195,8,The Boy Next Door,Meggin Cabot,2002,Avon Trade
127359,0064400581,9,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,1972,HarperTrophy
127359,014025448X,9,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
127359,0142001430,9,Year of Wonders,Geraldine Brooks,2002,Penguin Books
127359,0156006529,7,Where or When  : A Novel,Anita Shreve,1999,Harvest Books
127359,0316168688,8,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
127359,0316602051,6,The Jester,James Patterson,2003,"Little, Brown"
127359,034541389X,7,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
127359,0373250126,7,Milkrun,Sarah Mlynowski,2001,Harlequin
127359,0385335881,6,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta
127359,0385497466,6,The Brethren,JOHN GRISHAM,2000,Doubleday
127359,0385722206,8,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
127359,039914613X,7,Easy Prey,John Sandford,2000,Putnam Publishing Group
127359,0399147284,8,Chosen Prey,John Sandford,2001,G. P. Putnam's Sons
127359,0413537900,9,The Secret Diary of Adrian Mole Aged 13 3/4,Sue Townsend,1982,Methuen Publishing Ltd
127359,0425097722,8,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
127359,0425137562,7,Silent Prey,John Sandford,2000,Berkley Publishing Group
127359,0425146413,6,Night Prey,John Sandford,2004,Berkley Publishing Group
127359,0440235596,6,Tara Road,Maeve Binchy,2000,Dell Publishing Company
127359,0441003257,9,Good Omens,Neil Gaiman,1996,Ace Books
127359,0446604658,7,Lucky You,Carl Hiaasen,1998,Warner Vision
127359,0449005615,9,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
127359,0451191145,9,Atlas Shrugged,Ayn Rand,1996,Signet Book
127359,0553250426,8,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books
127359,0609807900,9,Sloppy Firsts : A Novel,Megan McCafferty,2001,Three Rivers Press
127359,0671683993,8,The Temple of My Familiar,Alice Walker,1990,Pocket
127359,0679760806,8,The Master and Margarita,Mikhail Bulgakov,1996,Vintage Books USA
127359,0689817851,7,Go Ask Alice,Anonymous,1998,Simon Pulse
127359,0743418204,7,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press
127359,0805063897,8,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books
127359,0877733759,9,Writing Down the Bones,NATALIE GOLDBERG,1986,Shambhala
127384,0399141146,7,The Hundred Secret Senses,Amy Tan,1995,Putnam Pub Group
127384,0553210092,7,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
127384,0804106436,9,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990,Ivy Books
127481,0375413634,6,The Emperor of Ocean Park (Today Show Book Club #1),Stephen L. Carter,2002,Alfred A. Knopf
127481,0375727345,8,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
127481,0385484518,8,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
127481,0446679593,5,Suzanne's Diary for Nicholas,James Patterson,2002,Warner Books
127481,0553272535,8,Night,Elie Wiesel,1982,Bantam Books
127481,0786866020,7,Fish! A Remarkable Way to Boost Morale and Improve Results,Stephen C. Lundin,2000,Hyperion
127481,0786868716,8,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
127505,0060830956,9,Brave New World,Aldous Huxley,1984,HarperCollins Publishers
127505,0345325818,10,The Silmarillion,J.R.R. TOLKIEN,1985,Del Rey
127505,0345368754,8,Foucault's Pendulum,Umberto Eco,1990,Ballantine Books
127826,0061097101,9,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
127826,0140254544,7,A Light in the Window (The Mitford Years),Jan Karon,1996,Penguin Books
127826,0140276904,6,Jemima J,Jane Green,0,Penguin Putnam~trade
127826,0151008116,7,Life of Pi,Yann Martel,2002,Harcourt
127826,031205436X,6,Generation X: Tales for an Accelerated Culture,Douglas Coupland,1992,St. Martin's Press
127826,0316788228,9,The Pilot's Wife,Anita Shreve,2001,"Little, Brown"
127826,0385492081,9,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
127826,042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
127826,0425129586,9,And Then There Were None,Agatha Christie,1995,Berkley Publishing Group
127826,0440207770,7,Silver Wedding,Maeve Binchy,1990,Dell
127826,044021145X,8,The Firm,John Grisham,1992,Bantam Dell Publishing Group
127826,0440213290,7,The Copper Beech,Maeve Binchy,1993,Dell
127826,0440221099,5,Talk Before Sleep: A Novel,Elizabeth Berg,1995,Island
127826,044022165X,8,The Rainmaker,JOHN GRISHAM,1996,Dell
127826,0440223202,8,Evening Class,Maeve Binchy,1998,Dell Publishing Company
127826,0440224594,7,The Return Journey,MAEVE BINCHY,1999,Dell
127826,0440224764,8,The Partner,John Grisham,1998,Dell Publishing Company
127826,0446675059,8,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
127826,0451203771,8,Scarlet Feather,Maeve Binchy,2002,Signet Book
127826,0553278355,7,The Bell Jar,Sylvia Plath,1983,Bantam
127826,0553382179,10,Sink Reflections,MARLA CILLEY,2002,Bantam
127826,0671004107,7,Contact,Carl Sagan,1997,Pocket
127826,067976402X,7,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
127826,0740704818,10,The Blue Day Book,Bradley Trevor Greive,2000,Andrews McMeel Publishing
127826,0740723367,8,The Meaning Of Life,Bradley Trevor Greive,2002,Andrews McMeel Publishing
